section,field_id,phpp_label,variant_id,variant_name,datatype,units,value,excel_row
primary_energy_renewable,primary_energy_renewable.heating,Heating,phi_low_energy_building,PHI Low Energy Building,Heating,kWh,16801.7811318,520
primary_energy_renewable,primary_energy_renewable.heating,Heating,enerphit_by_demand,EnerPHit By Demand,Heating,kWh,14631.2556004,520
primary_energy_renewable,primary_energy_renewable.cooling,Cooling,code_minimum,Code Minimum,Cooling,kWh,5787.922738,521
primary_energy_renewable,primary_energy_renewable.cooling,Cooling,as_drawn,As-Drawn,Cooling,kWh,3668.84171864,521
primary_energy_renewable,primary_energy_renewable.cooling,Cooling,enerphit_by_component,EnerPHit By Component,Cooling,kWh,3248.40287643,521
primary_energy_renewable,primary_energy_renewable.cooling,Cooling,phi_low_energy_building,PHI Low Energy Building,Cooling,kWh,3109.67857916,521
primary_energy_renewable,primary_energy_renewable.cooling,Cooling,enerphit_by_demand,EnerPHit By Demand,Cooling,kWh,3120.15298557,521
primary_energy_renewable,primary_energy_renewable.dhw,DHW,code_minimum,Code Minimum,DHW,kWh,4296.68706495,522
primary_energy_renewable,primary_energy_renewable.dhw,DHW,as_drawn,As-Drawn,DHW,kWh,4317.07986094,522
primary_energy_renewable,primary_energy_renewable.dhw,DHW,enerphit_by_component,EnerPHit By Component,DHW,kWh,4232.27544449,522
primary_energy_renewable,primary_energy_renewable.dhw,DHW,phi_low_energy_building,PHI Low Energy Building,DHW,kWh,4166.57908035,522
primary_energy_renewable,primary_energy_renewable.dhw,DHW,enerphit_by_demand,EnerPHit By Demand,DHW,kWh,4149.80005506,522
primary_energy_renewable,primary_energy_renewable.dishwashing,Dishwashing,code_minimum,Code Minimum,Dishwashing,kWh,285.338146927,523
primary_energy_renewable,primary_energy_renewable.dishwashing,Dishwashing,as_drawn,As-Drawn,Dishwashing,kWh,285.338146927,523
primary_energy_renewable,primary_energy_renewable.dishwashing,Dishwashing,enerphit_by_component,EnerPHit By Component,Dishwashing,kWh,285.338146927,523
primary_energy_renewable,primary_energy_renewable.dishwashing,Dishwashing,phi_low_energy_building,PHI Low Energy Building,Dishwashing,kWh,285.338146927,523
primary_energy_renewable,primary_energy_renewable.dishwashing,Dishwashing,enerphit_by_demand,EnerPHit By Demand,Dishwashing,kWh,285.338146927,523
primary_energy_renewable,primary_energy_renewable.clothes_washing,Clothes Washing,code_minimum,Code Minimum,Clothes Washing,kWh,83.7127671616,524
primary_energy_renewable,primary_energy_renewable.clothes_washing,Clothes Washing,as_drawn,As-Drawn,Clothes Washing,kWh,83.7127671616,524
primary_energy_renewable,primary_energy_renewable.clothes_washing,Clothes Washing,enerphit_by_component,EnerPHit By Component,Clothes Washing,kWh,83.7127671616,524
primary_energy_renewable,primary_energy_renewable.clothes_washing,Clothes Washing,phi_low_energy_building,PHI Low Energy Building,Clothes Washing,kWh,83.7127671616,524
primary_energy_renewable,primary_energy_renewable.clothes_washing,Clothes Washing,enerphit_by_demand,EnerPHit By Demand,Clothes Washing,kWh,83.7127671616,524
primary_energy_renewable,primary_energy_renewable.clothes_drying,Clothes Drying,code_minimum,Code Minimum,Clothes Drying,kWh,402.48031904,525
primary_energy_renewable,primary_energy_renewable.clothes_drying,Clothes Drying,as_drawn,As-Drawn,Clothes Drying,kWh,402.48031904,525
primary_energy_renewable,primary_energy_renewable.clothes_drying,Clothes Drying,enerphit_by_component,EnerPHit By Component,Clothes Drying,kWh,402.48031904,525
primary_energy_renewable,primary_energy_renewable.clothes_drying,Clothes Drying,phi_low_energy_building,PHI Low Energy Building,Clothes Drying,kWh,402.48031904,525
primary_energy_renewable,primary_energy_renewable.clothes_drying,Clothes Drying,enerphit_by_demand,EnerPHit By Demand,Clothes Drying,kWh,402.48031904,525
primary_energy_renewable,primary_energy_renewable.refrigerator,Refrigerator,code_minimum,Code Minimum,Refrigerator,kWh,534.36,526
primary_energy_renewable,primary_energy_renewable.refrigerator,Refrigerator,as_drawn,As-Drawn,Refrigerator,kWh,534.36,526
primary_energy_renewable,primary_energy_renewable.refrigerator,Refrigerator,enerphit_by_component,EnerPHit By Component,Refrigerator,kWh,534.36,526
primary_energy_renewable,primary_energy_renewable.refrigerator,Refrigerator,phi_low_energy_building,PHI Low Energy Building,Refrigerator,kWh,534.36,526
primary_energy_renewable,primary_energy_renewable.refrigerator,Refrigerator,enerphit_by_demand,EnerPHit By Demand,Refrigerator,kWh,534.36,526
primary_energy_renewable,primary_energy_renewable.cooking,Cooking,code_minimum,Code Minimum,Cooking,kWh,0,527
